"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"gamma-delta T","16","COL6A2","ITGAV_ITGB8",0.00393201998644005,0,"COL6A2_ITGAV_ITGB8","COL6A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A2","ITGAV_ITGB8",0.00251306346699665,0,"COL6A2_ITGAV_ITGB8","COL6A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A3","ITGAV_ITGB8",0.011467909187025,0,"COL6A3_ITGAV_ITGB8","COL6A3 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","FN1","CD44",0.0660709172601057,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","FN1","CD44",0.162126711939819,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","FN1","CD44",0.161310801996489,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","FN1","CD44",0.166202102152596,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"16","NK","FN1","CD44",0.168457758188961,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"16","Treg","FN1","CD44",0.110567782173167,0,"FN1_CD44","FN1 - CD44","FN1","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","COL1A1","CD44",0.239379820631869,0,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","DUSP4hi CD4+ T","COL1A1","CD44",0.13864127251255,0,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL1A1","CD44",0.238285697376536,0,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","COL1A1","CD44",0.137924098337868,0.01,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","COL1A1","CD44",0.244829692231876,0,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","IL10hi Macrophage","COL1A1","CD44",0.151763569110576,0.03,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","IL10hi Macrophage","COL1A1","CD44",0.142226518668254,0,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","NK","COL1A1","CD44",0.247835277778526,0,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","NK","COL1A1","CD44",0.153859428283285,0.02,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","NK","COL1A1","CD44",0.144213063082586,0.01,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","Treg","COL1A1","CD44",0.168184579263279,0.03,"COL1A1_CD44","COL1A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","COL1A2","CD44",0.221708814650215,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","DUSP4hi CD4+ T","COL1A2","CD44",0.095129748478305,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL1A2","CD44",0.220672026973799,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","COL1A2","CD44",0.226876377064724,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","IL10hi Macrophage","COL1A2","CD44",0.0977174414020738,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","NK","COL1A2","CD44",0.229728610665913,0,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","NK","COL1A2","CD44",0.0991541695696266,0.03,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","Treg","COL1A2","CD44",0.154700275563096,0.01,"COL1A2_CD44","COL1A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A1","CD44",0.0536098395018259,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","COL4A1","CD44",0.134151623012224,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL4A1","CD44",0.133454074981536,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","COL4A1","CD44",0.13763931966937,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","NK","COL4A1","CD44",0.139572217900362,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","Treg","COL4A1","CD44",0.090528000550364,0,"COL4A1_CD44","COL4A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","COL4A2","CD44",0.113751743043537,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL4A2","CD44",0.113146406919779,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","COL4A2","CD44",0.116780611981644,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","NK","COL4A2","CD44",0.118460825250451,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","Treg","COL4A2","CD44",0.0761781477515377,0,"COL4A2_CD44","COL4A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A1","CD44",0.0715302365899149,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","COL6A1","CD44",0.174043849793929,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL6A1","CD44",0.173180362273065,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","COL6A1","CD44",0.178355035261436,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","IL10hi Macrophage","COL6A1","CD44",0.035323582866396,0.04,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","NK","COL6A1","CD44",0.180739875213165,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","Treg","COL6A1","CD44",0.119234393943017,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","COL6A2","CD44",0.12793955404915,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL6A2","CD44",0.127269559054167,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","COL6A2","CD44",0.13129023720311,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","NK","COL6A2","CD44",0.133147740379599,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","Treg","COL6A2","CD44",0.0861350257775071,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A3","CD44",0.0457755112167314,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","COL6A3","CD44",0.115989779962611,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL6A3","CD44",0.115374084456112,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","COL6A3","CD44",0.119070234731186,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","NK","COL6A3","CD44",0.120778885732163,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","Treg","COL6A3","CD44",0.07774178080889,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA2","CD44",0.0150839399731426,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","LAMA2","CD44",0.040204447907908,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","LAMA2","CD44",0.0399728448860156,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMA2","CD44",0.0413663795700235,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMA2","CD44",0.0420131633212371,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","Treg","LAMA2","CD44",0.0262060728062356,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA4","CD44",0.0155776905534264,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","LAMA4","CD44",0.0414858458121945,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","LAMA4","CD44",0.0412471783553933,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMA4","CD44",0.0426831637062538,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMA4","CD44",0.0433496050077722,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","Treg","LAMA4","CD44",0.0270538897770757,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","LAMA5","CD44",0.00657060195842135,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","LAMA5","CD44",0.00653143265113711,0.02,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMA5","CD44",0.00676734979865272,0.01,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMA5","CD44",0.00687704148009205,0.03,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB1","CD44",0.0261076486465769,0.02,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","LAMB1","CD44",0.0683134800232129,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","LAMB1","CD44",0.0679314118313772,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMB1","CD44",0.0702283378864259,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMB1","CD44",0.0712928319261781,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","Treg","LAMB1","CD44",0.0449868377615327,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB2","CD44",0.020517859092752,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","LAMB2","CD44",0.0541900076681117,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","LAMB2","CD44",0.053882361894799,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMB2","CD44",0.0557326598174689,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMB2","CD44",0.0565908072755081,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","Treg","LAMB2","CD44",0.035502263178042,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMB3","CD44",0.00488868274920348,0.01,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","DUSP4hi CD4+ T","LAMB3","CD44",0.0132587706262703,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","LAMB3","CD44",0.013180260136401,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","IL10hi Macrophage","LAMB3","CD44",0.0136530343302917,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","NK","LAMB3","CD44",0.0138727768888732,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","Treg","LAMB3","CD44",0.00855867453540649,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMC1","CD44",0.0502918823527439,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","LAMC1","CD44",0.126515245743333,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","LAMC1","CD44",0.125851633155682,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMC1","CD44",0.129834180466348,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMC1","CD44",0.13167420574614,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","Treg","LAMC1","CD44",0.0851306812990908,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","COL1A1","SDC4",0.0252283440911391,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL1A1","SDC4",0.014081799835643,0.02,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL1A1","SDC4",0.0130636275910017,0.02,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL1A1","SDC4",0.0549198371536168,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","COL1A1","SDC4",0.0310729927937424,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","COL1A1","SDC4",0.0288622518616533,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL1A2","SDC4",0.0228902406470903,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL1A2","SDC4",0.00795495082102664,0.01,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL1A2","SDC4",0.00857151500371376,0.03,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL1A2","SDC4",0.0499710622563157,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","COL1A2","SDC4",0.0176860623274209,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","COL1A2","SDC4",0.0190423780545631,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A1","SDC4",0.0125811876640171,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL4A1","SDC4",0.0278128105392708,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","COL4A1","SDC4",0.00177833302191383,0.01,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A2","SDC4",0.0104450075816655,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL4A2","SDC4",0.00279201621540492,0.02,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL4A2","SDC4",0.0231510649182501,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","COL4A2","SDC4",0.00624719835516617,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","COL4A2","SDC4",0.00381777585654351,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A1","SDC4",0.0170336029868167,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL6A1","SDC4",0.037451167479555,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","COL6A1","SDC4",0.00665085925301898,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","COL6A1","SDC4",0.00652053742721007,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A2","SDC4",0.0119210917906556,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL6A2","SDC4",0.00365822322992024,0.03,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A2","SDC4",0.00233784043194194,0.03,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL6A2","SDC4",0.0263749049060714,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","COL6A2","SDC4",0.0081765663938811,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","COL6A2","SDC4",0.00523391991708318,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A3","SDC4",0.0106749926533334,0,"COL6A3_SDC4","COL6A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","COL6A3","SDC4",0.023654132770627,0,"COL6A3_SDC4","COL6A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","FN1","SDC4",0.015663399427436,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","FN1","SDC4",0.034496189221127,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","FN1","SDC4",0.0034699324932303,0.02,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","FN1","SDC4",0.00216500218188362,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"NK","gamma-delta T","FN1","SDC4",0.00195615865311951,0.04,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"16","16","TNC","SDC4",0.00508551541617324,0,"TNC_SDC4","TNC - SDC4","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","TNC","SDC4",0.0113466589134032,0,"TNC_SDC4","TNC - SDC4","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"16","16","THBS1","SDC4",0.0120123417016725,0,"THBS1_SDC4","THBS1 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","THBS1","SDC4",0.0046623455180295,0.01,"THBS1_SDC4","THBS1 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","THBS1","SDC4",0.0265738159170308,0,"THBS1_SDC4","THBS1 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","THBS1","SDC4",0.0104079443454594,0,"THBS1_SDC4","THBS1 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","THBS1","SDC4",0.00314205170934307,0,"THBS1_SDC4","THBS1 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"16","16","THBS2","SDC4",0.00711782571073551,0,"THBS2_SDC4","THBS2 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","THBS2","SDC4",0.0158412530912251,0,"THBS2_SDC4","THBS2 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"16","16","THBS3","SDC4",0.000918709742649443,0,"THBS3_SDC4","THBS3 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","THBS3","SDC4",0.00206042344192867,0,"THBS3_SDC4","THBS3 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"16","16","THBS4","SDC4",0.00112752509126547,0,"THBS4_SDC4","THBS4 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","THBS4","SDC4",0.00252808450095259,0,"THBS4_SDC4","THBS4 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","THBS1","CD36",0.0324736526155948,0,"THBS1_CD36","THBS1 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","gamma-delta T","THBS1","CD36",0.0127657523753106,0,"THBS1_CD36","THBS1 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","gamma-delta T","THBS1","CD36",0.00386027065641662,0,"THBS1_CD36","THBS1 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","THBS2","CD36",0.0194057819006034,0,"THBS2_CD36","THBS2 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","THBS3","CD36",0.00253202877760122,0,"THBS3_CD36","THBS3 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","THBS4","CD36",0.00310639844370621,0,"THBS4_CD36","THBS4 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
"16","16","AGRN","DAG1",0.000804745210634606,0,"AGRN_DAG1","AGRN - DAG1","AGRN","ECM-Receptor","KEGG: hsa04512"
"16","16","HSPG2","DAG1",0.00354903990808116,0,"HSPG2_DAG1","HSPG2 - DAG1","HSPG","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA2","DAG1",0.0067121443802766,0,"LAMA2_DAG1","LAMA2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA4","DAG1",0.00693378577414356,0,"LAMA4_DAG1","LAMA4 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA5","DAG1",0.0010658493044634,0,"LAMA5_DAG1","LAMA5 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB1","DAG1",0.0116901614957668,0,"LAMB1_DAG1","LAMB1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB2","DAG1",0.00915820637098552,0,"LAMB2_DAG1","LAMB2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMB3","DAG1",0.00216296949198152,0,"LAMB3_DAG1","LAMB3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMC1","DAG1",0.022832185411434,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMC1","DAG1",0.000993731945897171,0.01,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"NK","16","LAMC1","DAG1",0.0011946961180938,0.01,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","gamma-delta T","ADGRE5","CD55",0.0648678618222701,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"IL10hi Macrophage","gamma-delta T","ADGRE5","CD55",0.0638902598654378,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"IL10hi Macrophage","IL10hi Macrophage","ADGRE5","CD55",0.0353527721690831,0.02,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
