"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"16","22","TGFB2","ACVR1B_TGFbR2",0.000622159583999211,0,"TGFB2_ACVR1B_TGFBR2","TGFB2 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"21","22","TGFB2","ACVR1B_TGFbR2",5.30440402610255e-05,0,"TGFB2_ACVR1B_TGFBR2","TGFB2 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"16","21","TGFB3","ACVR1B_TGFbR2",0.000270947158800571,0,"TGFB3_ACVR1B_TGFBR2","TGFB3 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"19","21","TGFB3","ACVR1B_TGFbR2",0.000429649408012636,0,"TGFB3_ACVR1B_TGFBR2","TGFB3 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"21","21","TGFB3","ACVR1B_TGFbR2",0.000334238263086634,0,"TGFB3_ACVR1B_TGFBR2","TGFB3 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"16","22","TGFB3","ACVR1B_TGFbR2",0.000498912734996196,0,"TGFB3_ACVR1B_TGFBR2","TGFB3 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"19","22","TGFB3","ACVR1B_TGFbR2",0.000791079336205153,0,"TGFB3_ACVR1B_TGFBR2","TGFB3 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"21","22","TGFB3","ACVR1B_TGFbR2",0.000615859646068568,0,"TGFB3_ACVR1B_TGFBR2","TGFB3 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"12","14","TGFB1","ACVR1_TGFbR",0.000683251403379265,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"13","14","TGFB1","ACVR1_TGFbR",0.00114303684813752,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"14","14","TGFB1","ACVR1_TGFbR",0.000806575901052067,0.02,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"15","14","TGFB1","ACVR1_TGFbR",0.000783832123771551,0.02,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","14","TGFB1","ACVR1_TGFbR",0.0002135599439256,0.02,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"17","14","TGFB1","ACVR1_TGFbR",0.000542284911779525,0.02,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"18","14","TGFB1","ACVR1_TGFbR",0.000759603710537901,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"19","14","TGFB1","ACVR1_TGFbR",0.00060648771099796,0.02,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"22","14","TGFB1","ACVR1_TGFbR",0.000571451940602103,0.02,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"APOhi Macrophage","14","TGFB1","ACVR1_TGFbR",0.00142329094028827,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"CCL2hi Macrophage","14","TGFB1","ACVR1_TGFbR",0.00247236348647349,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"CD8+ T","14","TGFB1","ACVR1_TGFbR",0.00129722891559501,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"DUSP4hi CD4+ T","14","TGFB1","ACVR1_TGFbR",0.00121848182465358,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"gamma-delta T","14","TGFB1","ACVR1_TGFbR",0.000485142560182883,0.02,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"IL10hi Macrophage","14","TGFB1","ACVR1_TGFbR",0.000729637451610177,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"MAFhi Macrophage","14","TGFB1","ACVR1_TGFbR",0.00153687158982044,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"NK","14","TGFB1","ACVR1_TGFbR",0.00131185466402791,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"S100A8/A9+ Monocyte","14","TGFB1","ACVR1_TGFbR",0.000156121146349711,0.02,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"TPT1hi CD4+ T","14","TGFB1","ACVR1_TGFbR",0.00131176584283472,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Treg","14","TGFB1","ACVR1_TGFbR",0.00104736995063392,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"12","16","TGFB1","ACVR1_TGFbR",0.00341105861151818,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"13","16","TGFB1","ACVR1_TGFbR",0.00569602461387155,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"14","16","TGFB1","ACVR1_TGFbR",0.00402475982142255,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"15","16","TGFB1","ACVR1_TGFbR",0.00391162514482417,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"17","16","TGFB1","ACVR1_TGFbR",0.00270882422462771,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"18","16","TGFB1","ACVR1_TGFbR",0.00379108281389109,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"19","16","TGFB1","ACVR1_TGFbR",0.00302875305226786,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"22","16","TGFB1","ACVR1_TGFbR",0.00285418673477737,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"APOhi Macrophage","16","TGFB1","ACVR1_TGFbR",0.00708467963396429,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"CCL2hi Macrophage","16","TGFB1","ACVR1_TGFbR",0.0122554086357223,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"CD8+ T","16","TGFB1","ACVR1_TGFbR",0.00646042794774871,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"DUSP4hi CD4+ T","16","TGFB1","ACVR1_TGFbR",0.00607015862191434,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"gamma-delta T","16","TGFB1","ACVR1_TGFbR",0.00242394014708821,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"IL10hi Macrophage","16","TGFB1","ACVR1_TGFbR",0.00364196101155729,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"MAFhi Macrophage","16","TGFB1","ACVR1_TGFbR",0.00764658763377493,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"NK","16","TGFB1","ACVR1_TGFbR",0.00653288595178545,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"TPT1hi CD4+ T","16","TGFB1","ACVR1_TGFbR",0.00653244594465898,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Treg","16","TGFB1","ACVR1_TGFbR",0.00522128561941798,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"13","19","TGFB1","ACVR1_TGFbR",0.00469527115748442,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"14","19","TGFB1","ACVR1_TGFbR",0.00331665697036307,0.04,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"15","19","TGFB1","ACVR1_TGFbR",0.0032233624135112,0.03,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"18","19","TGFB1","ACVR1_TGFbR",0.0031239633655093,0.04,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"APOhi Macrophage","19","TGFB1","ACVR1_TGFbR",0.00584138210088603,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"CCL2hi Macrophage","19","TGFB1","ACVR1_TGFbR",0.0101139377223033,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"CD8+ T","19","TGFB1","ACVR1_TGFbR",0.00532609332933249,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"DUSP4hi CD4+ T","19","TGFB1","ACVR1_TGFbR",0.00500400313243832,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"MAFhi Macrophage","19","TGFB1","ACVR1_TGFbR",0.00630530650379988,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"NK","19","TGFB1","ACVR1_TGFbR",0.00538589798147709,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"TPT1hi CD4+ T","19","TGFB1","ACVR1_TGFbR",0.00538553480823756,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Treg","19","TGFB1","ACVR1_TGFbR",0.0043035796202163,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"12","21","TGFB1","ACVR1_TGFbR",0.00773356497490077,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"13","21","TGFB1","ACVR1_TGFbR",0.012876636388941,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"14","21","TGFB1","ACVR1_TGFbR",0.00911783560798312,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"15","21","TGFB1","ACVR1_TGFbR",0.00886281021278084,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"17","21","TGFB1","ACVR1_TGFbR",0.00614694524865891,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"18","21","TGFB1","ACVR1_TGFbR",0.00859100596783938,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"19","21","TGFB1","ACVR1_TGFbR",0.0068701400595953,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"22","21","TGFB1","ACVR1_TGFbR",0.00647560823554375,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"APOhi Macrophage","21","TGFB1","ACVR1_TGFbR",0.0159877311890016,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"CCL2hi Macrophage","21","TGFB1","ACVR1_TGFbR",0.0274765092046559,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"CD8+ T","21","TGFB1","ACVR1_TGFbR",0.0145905333476297,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"DUSP4hi CD4+ T","21","TGFB1","ACVR1_TGFbR",0.0137159109480735,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"gamma-delta T","21","TGFB1","ACVR1_TGFbR",0.00550247275482624,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"IL10hi Macrophage","21","TGFB1","ACVR1_TGFbR",0.00825464418976966,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"MAFhi Macrophage","21","TGFB1","ACVR1_TGFbR",0.0172435049132624,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"NK","21","TGFB1","ACVR1_TGFbR",0.014752821924155,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"TPT1hi CD4+ T","21","TGFB1","ACVR1_TGFbR",0.0147518365034565,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Treg","21","TGFB1","ACVR1_TGFbR",0.0118105332626182,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","14","TGFB2","ACVR1_TGFbR",0.000304482154372857,0,"TGFB2_ACVR1_TGFBR1","TGFB2 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"21","14","TGFB2","ACVR1_TGFbR",4.05721266697708e-05,0,"TGFB2_ACVR1_TGFBR1","TGFB2 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","16","TGFB2","ACVR1_TGFbR",0.00152239790654329,0,"TGFB2_ACVR1_TGFBR1","TGFB2 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"21","16","TGFB2","ACVR1_TGFbR",0.000203073354455597,0,"TGFB2_ACVR1_TGFBR1","TGFB2 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","19","TGFB2","ACVR1_TGFbR",0.00125399797182106,0,"TGFB2_ACVR1_TGFBR1","TGFB2 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"21","19","TGFB2","ACVR1_TGFbR",0.000167232406935144,0,"TGFB2_ACVR1_TGFBR1","TGFB2 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","21","TGFB2","ACVR1_TGFbR",0.00345989525900162,0,"TGFB2_ACVR1_TGFBR1","TGFB2 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"21","21","TGFB2","ACVR1_TGFbR",0.000462294414895855,0,"TGFB2_ACVR1_TGFBR1","TGFB2 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","14","TGFB3","ACVR1_TGFbR",0.000244123354835758,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"19","14","TGFB3","ACVR1_TGFbR",0.000216935377122761,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"21","14","TGFB3","ACVR1_TGFbR",0.000471640169895933,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","16","TGFB3","ACVR1_TGFbR",0.00122090131442058,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"19","16","TGFB3","ACVR1_TGFbR",0.0010850478008841,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"21","16","TGFB3","ACVR1_TGFbR",0.00235660475644368,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","19","TGFB3","ACVR1_TGFbR",0.00100560192998164,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"19","19","TGFB3","ACVR1_TGFbR",0.000893684017150613,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"21","19","TGFB3","ACVR1_TGFbR",0.00194141946787992,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","21","TGFB3","ACVR1_TGFbR",0.00277576222476874,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"19","21","TGFB3","ACVR1_TGFbR",0.00246732187102666,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"21","21","TGFB3","ACVR1_TGFbR",0.00535007649276548,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"16","16","BMP2","BMPR1A_ACVR2A",0.000308889214366039,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","16","BMP2","BMPR1A_ACVR2A",0.000550991023005215,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","16","BMP2","BMPR1A_ACVR2A",5.49180612577537e-05,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","20","BMP2","BMPR1A_ACVR2A",0.00180987825081106,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","20","BMP2","BMPR1A_ACVR2A",0.00322463070263905,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","20","BMP2","BMPR1A_ACVR2A",0.00032222483770781,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","21","BMP2","BMPR1A_ACVR2A",0.00103638973763915,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","21","BMP2","BMPR1A_ACVR2A",0.00184758578304877,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","21","BMP2","BMPR1A_ACVR2A",0.000184390885453436,0.01,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","20","BMP2","BMPR1A_ACVR2B",0.00154394827184948,0,"BMP2_BMPR1A_ACVR2B","BMP2 - (BMPR1A+ACVR2B)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","20","BMP2","BMPR1A_ACVR2B",0.00275140802217787,0,"BMP2_BMPR1A_ACVR2B","BMP2 - (BMPR1A+ACVR2B)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","20","BMP2","BMPR1A_ACVR2B",0.000274811708298135,0,"BMP2_BMPR1A_ACVR2B","BMP2 - (BMPR1A+ACVR2B)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","16","BMP2","BMPR1A_BMPR2",0.00196371256622579,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","16","BMP2","BMPR1A_BMPR2",0.00349796648039353,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","16","BMP2","BMPR1A_BMPR2",0.000349700515712661,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","20","BMP2","BMPR1A_BMPR2",0.00231908572526544,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","20","BMP2","BMPR1A_BMPR2",0.00413020896930232,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","20","BMP2","BMPR1A_BMPR2",0.00041307768362562,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","21","BMP2","BMPR1A_BMPR2",0.00213848515049233,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","21","BMP2","BMPR1A_BMPR2",0.00380882768941029,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","21","BMP2","BMPR1A_BMPR2",0.000380878278514792,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","20","BMP2","BMPR1B_ACVR2A",0.0020831497614667,0,"BMP2_BMPR1B_ACVR2A","BMP2 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","20","BMP2","BMPR1B_ACVR2A",0.00371070968189106,0,"BMP2_BMPR1B_ACVR2A","BMP2 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","20","BMP2","BMPR1B_ACVR2A",0.000370971288255144,0,"BMP2_BMPR1B_ACVR2A","BMP2 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","20","BMP2","BMPR1B_ACVR2B",0.00177714762650663,0,"BMP2_BMPR1B_ACVR2B","BMP2 - (BMPR1B+ACVR2B)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","20","BMP2","BMPR1B_ACVR2B",0.00316639729721472,0,"BMP2_BMPR1B_ACVR2B","BMP2 - (BMPR1B+ACVR2B)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","20","BMP2","BMPR1B_ACVR2B",0.000316387973552575,0,"BMP2_BMPR1B_ACVR2B","BMP2 - (BMPR1B+ACVR2B)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","20","BMP2","BMPR1B_BMPR2",0.00266901093549273,0,"BMP2_BMPR1B_BMPR2","BMP2 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","20","BMP2","BMPR1B_BMPR2",0.00475209465308426,0,"BMP2_BMPR1B_BMPR2","BMP2 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","20","BMP2","BMPR1B_BMPR2",0.000475561190819805,0,"BMP2_BMPR1B_BMPR2","BMP2 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","16","BMP4","BMPR1A_ACVR2A",0.000174802513699001,0,"BMP4_BMPR1A_ACVR2A","BMP4 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","16","BMP4","BMPR1A_ACVR2A",0.000466984951126599,0,"BMP4_BMPR1A_ACVR2A","BMP4 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","16","BMP4","BMPR1A_ACVR2A",0.00039622697928782,0,"BMP4_BMPR1A_ACVR2A","BMP4 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"16","20","BMP4","BMPR1A_ACVR2A",0.00102496377776633,0,"BMP4_BMPR1A_ACVR2A","BMP4 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"19","20","BMP4","BMPR1A_ACVR2A",0.00273417601074216,0,"BMP4_BMPR1A_ACVR2A","BMP4 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"21","20","BMP4","BMPR1A_ACVR2A",0.00232059486090819,0,"BMP4_BMPR1A_ACVR2A","BMP4 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
